2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'd62021b5-ef63-45f9-95a6-28a86ba4e034', 'customer_number': 357, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 92860, 'browse_history': [{'product_code': 'S24_2841', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 606484), 'overall_product_quantity': 22, 'overall_in_shopping_cart': 5, 'total_different_products': 3}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941091576902181550096363028482 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '34f94c59-e03c-4fcf-a717-2515f92c8797', 'customer_number': 171, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 90736, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49661430595037831695102805991349400856385292765574987778
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '34f94c59-e03c-4fcf-a717-2515f92c8797', 'customer_number': 171, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 90736, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 629468), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 9, 'total_different_products': 3}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941102457234558081758935384066 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'db96cb8a-3478-47da-b293-b0312d3f7e35', 'customer_number': 301, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 95648, 'browse_history': [{'product_code': 'S700_3962', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49661430595037831695102805993539974441527001379898392578
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'db96cb8a-3478-47da-b293-b0312d3f7e35', 'customer_number': 301, 'city': 'Warszawa', 'country': 'Poland', 'credit_limit': 95648, 'browse_history': [{'product_code': 'S700_3962', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 653521), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941124217899311145084080095234 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'ff5b0195-323c-4c8a-b0a6-06217e2d6e25', 'customer_number': 399, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 57446, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49661430595037831695102805995285663325050526457929924610
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'ff5b0195-323c-4c8a-b0a6-06217e2d6e25', 'customer_number': 399, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 57446, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 678750), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941142351786605364521700687874 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'b071ba86-f60f-4455-8731-0077303433d4', 'customer_number': 206, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 49075, 'browse_history': [{'product_code': 'S12_3380', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49661430595037831695102805995650758922574144537410666498
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'b071ba86-f60f-4455-8731-0077303433d4', 'customer_number': 206, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 49075, 'browse_history': [{'product_code': 'S12_3380', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 706685), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941162903525538813217670692866 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'ebca9c5e-7b5e-43b4-8ec6-de3cadb43f24', 'customer_number': 348, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 41146, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49661430595037831695102806000866064908391655896604737538
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'ebca9c5e-7b5e-43b4-8ec6-de3cadb43f24', 'customer_number': 348, 'city': 'Madrid', 'country': 'Spain', 'credit_limit': 41146, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 734304), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941185873116111491171990110210 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '7ae5d1ac-50e5-4bad-a985-fc9a4f001e44', 'customer_number': 119, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 98915, 'browse_history': [{'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336458344868787412783878669074450
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '7ae5d1ac-50e5-4bad-a985-fc9a4f001e44', 'customer_number': 119, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 98915, 'browse_history': [{'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 817933), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941239065852174534855677181954 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '84226fe6-6b17-41e5-a288-b6141405e75d', 'customer_number': 492, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 68427, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336461769755634381029223964868626
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '84226fe6-6b17-41e5-a288-b6141405e75d', 'customer_number': 492, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 68427, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 841053), 'overall_product_quantity': 2, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941260826516927598180821893122 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'c95bbdde-0d49-4a87-9958-aec235c69be2', 'customer_number': 128, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 70668, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336464958901946524421674034528274
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': 'c95bbdde-0d49-4a87-9958-aec235c69be2', 'customer_number': 128, 'city': 'Reggio Emilia', 'country': 'Italy', 'credit_limit': 70668, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 864676), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941266871146025671326695424002 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '45085d62-2c23-497e-ae6d-5b38cb47cf66', 'customer_number': 110, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 9068, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336465407413425601449235289473042
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '45085d62-2c23-497e-ae6d-5b38cb47cf66', 'customer_number': 110, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 9068, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 887935), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941281378255861046876791898114 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '3ffd6967-3a4f-4fc5-8e56-2fc866e20b57', 'customer_number': 331, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 41717, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336492868163418147757604529504274
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '3ffd6967-3a4f-4fc5-8e56-2fc866e20b57', 'customer_number': 331, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 41717, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 914705), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 19, 'total_different_products': 5}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941304347846433724831111315458 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '932cc07c-a7d9-48d1-82d1-2d6727e5b7ca', 'customer_number': 404, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 63497, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336500977637816122691963884404754
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '932cc07c-a7d9-48d1-82d1-2d6727e5b7ca', 'customer_number': 404, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 63497, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 939725), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 4, 'total_different_products': 1}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941318854956269100381207789570 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': '8d0ac1b2-015b-41e4-88c3-9e5c75c74d9d', 'customer_number': 111, 'city': 'Auckland', 'country': 'New Zealand', 'credit_limit': 46607, 'browse_history': [{'product_code': 'S18_2248', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301336503501874927478038436585144338
2025-03-15 07:09:47 root         INFO     Processed User Session {'session_id': '8d0ac1b2-015b-41e4-88c3-9e5c75c74d9d', 'customer_number': 111, 'city': 'Auckland', 'country': 'New Zealand', 'credit_limit': 46607, 'browse_history': [{'product_code': 'S18_2248', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_2766', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 966585), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 7, 'total_different_products': 4}
2025-03-15 07:09:47 root         INFO     Produced record 49661430722062876345935634941336988843563319818828382210 to Shard shardId-000000000000


2025-03-15 07:09:47 root         INFO     Read User Session {'session_id': 'f08ca513-19b1-40e9-87a2-69a3a207bcc7', 'customer_number': 404, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 116186, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336517914688548923650687247581202
2025-03-15 07:09:48 root         INFO     Processed User Session {'session_id': 'f08ca513-19b1-40e9-87a2-69a3a207bcc7', 'customer_number': 404, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 116186, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 47, 991488), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 6, 'total_different_products': 2}
